reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.005,11.180400000000004,1.6391121499153132,"{'200': 0.0005665337984421462, '400': 0.014305650121003636, '600': 0.2387023937096641, '800': 1.0753393319000166, '1000': 1.4606480935946649}","{'200': 0.0009763184578127164, '400': 0.018352153351778863, '600': 0.26973353953358, '800': 0.35924413381823184, '1000': 0.30508485915738437}",27.31111111111111,10.050588091631967
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.01,11.443600000000002,1.2485776868100755,"{'200': 0.00038348504402050965, '400': 0.01057036696163476, '600': 0.157221228110046, '800': 0.9132498007010659, '1000': 1.397141673024264}","{'200': 0.0006163152123779272, '400': 0.016626557529193058, '600': 0.20554863759715172, '800': 0.3200548007363835, '1000': 0.22509704303842706}",29.55555555555556,10.489265529960845
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.005,11.255200000000002,1.3409516620669064,"{'200': 0.0005180784964775359, '400': 0.011576548259999474, '600': 0.22200182264697982, '800': 1.0419828171084557, '1000': 1.4615322519081058}","{'200': 0.0010215235758156119, '400': 0.01566822845156976, '600': 0.28551937251808585, '800': 0.37874970370311534, '1000': 0.27004664249668686}",30.066666666666663,11.62640672492294
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.01,10.946000000000002,1.3070540922241896,"{'200': 0.0006455364402980265, '400': 0.012606580219733205, '600': 0.23367862249329333, '800': 1.0954624380442872, '1000': 1.493768177671379}","{'200': 0.0011788383193735152, '400': 0.012052152103749268, '600': 0.289987669453616, '800': 0.2928540355968441, '1000': 0.2323636566355224}",30.08888888888889,13.085738160679991
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.005,11.144800000000004,1.3502584048988548,"{'200': 0.0007514504963328382, '400': 0.01616167695936795, '600': 0.264289715523176, '800': 1.0958356747677156, '1000': 1.459461584491384}","{'200': 0.0012696358458836538, '400': 0.021146867146847062, '600': 0.275394068492565, '800': 0.3386346482128145, '1000': 0.2416731923777218}",29.444444444444443,11.4475723880763
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.01,11.124,1.20075576200991,"{'200': 0.0006517275823393714, '400': 0.0133000071133224, '600': 0.23608857946949655, '800': 1.1191606437257235, '1000': 1.5065902955159896}","{'200': 0.0012592914274023952, '400': 0.013935800887726358, '600': 0.28369420309888305, '800': 0.32148682044731614, '1000': 0.24188816794048004}",28.91111111111111,11.908581821008507
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.005,11.236,1.2180200326759814,"{'200': 0.00030819532377747406, '400': 0.013042364955126746, '600': 0.23194154819085555, '800': 1.0437879942312192, '1000': 1.4639007284718792}","{'200': 0.0003241131409598024, '400': 0.019216195527017244, '600': 0.31216650748057295, '800': 0.41287269703109286, '1000': 0.2814520928589244}",28.68888888888889,11.888037352682126
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.01,11.0308,1.242804312834486,"{'200': 0.0005739853572752383, '400': 0.012480825111869747, '600': 0.207041618858556, '800': 1.025659227144645, '1000': 1.420890733228767}","{'200': 0.0012456133062344716, '400': 0.015340985377864344, '600': 0.2512159348545819, '800': 0.33966117552924996, '1000': 0.2540292480141047}",28.88888888888889,12.165930977249948
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.005,11.2044,1.4016318489532122,"{'200': 0.00046628977780039873, '400': 0.013249641423845816, '600': 0.2481498682459026, '800': 1.023403406364301, '1000': 1.4607125683535196}","{'200': 0.0007701100181388707, '400': 0.01759048759934634, '600': 0.30232480695342706, '800': 0.39126797060221474, '1000': 0.26414215727606366}",30.066666666666663,10.69662459740351
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.01,11.184400000000002,1.4795379819389565,"{'200': 0.0005705519728496531, '400': 0.01348760185549689, '600': 0.2296698598099219, '800': 1.0164918030423415, '1000': 1.4180507859223006}","{'200': 0.0010109946754162254, '400': 0.01479153081299683, '600': 0.274815752418441, '800': 0.32368261198198844, '1000': 0.2729967079411671}",30.177777777777777,11.668169215412767
